O10	1.0000000000000007	3.0169154274769774
O10-S	1.0000000000000007	2.870311102538004
O11	1.0000000000000007	1.9457570431786442
O12	0.2800000000000001	1.9876353460609844
O13	1.0000000000000007	2.998900119817491
O13-S	1.0000000000000007	2.9930121845953788
O14	1.0000000000000007	1.9894045839829138
O15	1.0000000000000007	1.9131315955788628
O15-S	1.0000000000000007	1.8919771260973475
O16	1.0000000000000007	3.3482118574025566
O17	0.9900000000000007	3.2730093866600756
O18	1.0000000000000007	2.014250712993131
O1	1.0000000000000007	1.7976882938100163
O21	0.8900000000000006	2.9807349693497067
O25	1.0000000000000007	3.2943450734454
O25-S	1.0000000000000007	3.088242570253103
O27	1.0000000000000007	3.198919417781243
O29	1.0000000000000007	2.9566592606852713
O2	1.0000000000000007	1.957854486781476
O37	1.0000000000000007	3.434477158973882
O40	1.0000000000000007	2.8007697224673933
O41	1.0000000000000007	4.3948065236217335
O49	0.25000000000000006	2.0094346460173975
O4	1.0000000000000007	1.9667898042303231
O50	0.46000000000000024	2.0060690867272015
O52	0.5300000000000002	2.002221651982803
O53	0.4200000000000002	2.0019740385816007
O54	0.2700000000000001	2.0072843757843977
O55	0.2700000000000001	2.0147925164071046
O56	0.46000000000000024	2.005138623877885
O58	1.0000000000000007	2.1095600466549933
O59	1.0000000000000007	1.9927950387161473
O5	1.0000000000000007	1.998359533101586
O61	0.5400000000000003	2.257688146021949
O61-S	1.0000000000000007	3.3478265769744917
O65	1.0000000000000007	4.3943477721768165
O66	1.0000000000000007	4.180767236969331
O68	0.8700000000000006	2.1118904011062805
O70	0.49000000000000027	2.238553147897053
O72	0.48000000000000026	1.9984410139057476
O74	0.46000000000000024	2.1847311298774303
O7	0.9200000000000006	1.9400117625275082
O8	1.0000000000000007	2.018468983146594
O9	1.0000000000000007	2.8757624126521484
O9-S	1.0000000000000007	2.842678238016133
T10	0.37000000000000016	3.0790246026779244
T11	0.4200000000000002	1.9758011548277032
T12	0.5500000000000003	1.9674466070198862
T13	0.46000000000000024	2.016362122915246
T14	0.4100000000000002	1.8215690035237742
T15	0.47000000000000025	1.9921523215675883
T16	0.6300000000000003	3.348833200300353
T17	0.5000000000000002	1.8512813003701931
T18	0.5400000000000003	2.0322334589453326
T1	0.4400000000000002	1.980716832370998
T21	0.5400000000000003	3.2528679226741897
T25	0.4200000000000002	3.436655081441495
T27	0.46000000000000024	1.9185289557772134
T29	0.3900000000000002	3.030285733047882
T2	0.37000000000000016	1.9155822772483957
T30	0.38000000000000017	1.9950318783214973
T37	0.6300000000000003	3.351188872489429
T3	0.4400000000000002	1.922580352869341
T40	0.3900000000000002	1.9939287037704503
T41	0.45000000000000023	3.061390337953458
T49	0.46000000000000024	2.0054830693
T4	0.5400000000000003	1.9993991233208013
T50	0.4400000000000002	2.0076109020500117
T51	0.5500000000000003	2.1097609802419313
T52	0.5000000000000002	2.008610183331326
T53	0.2700000000000001	1.994433561799465
T54	0.6500000000000004	2.058105912219011
T55	0.3200000000000001	2.0023524422904417
T56	0.47000000000000025	2.0023839080415655
T58	0.2700000000000001	2.006743836424031
T59	0.46000000000000024	1.9808095436387083
T5	0.35000000000000014	1.9789481668074083
T61	0.6400000000000003	3.075823854557367
T65	0.36000000000000015	2.072121926075979
T66-B	0.4300000000000002	2.04748134841623
T68	0.5000000000000002	2.121210017634158
T6	0.37000000000000016	1.9739138543179595
T70	0.4100000000000002	2.006225496739349
T74	0.48000000000000026	2.0880544507179137
T7	0.36000000000000015	1.89366460010131
T8	0.5600000000000003	1.9896575987560992
T9	0.4300000000000002	1.9786119523183072
